id,source_id,task,pathogen,entity_type,phage_names,host_species,host_strain,assay_type,activity_score,active_binary,enhanced_vs_best_single,resistance_or_rebound,biofilm_reduction,antibiotic_synergy,feature_receptor,feature_lps_sugar,feature_family,feature_genus,feature_lifestyle,feature_morphotype,feature_genetic_diversity,feature_receptor_diversity,feature_cocktail_size,evidence
lbnl_eop_452b287c2d0e6c,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔgalU,EOP,-0.918884254,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔgalU; EOP=-0.918884254.
lbnl_eop_95f7ead1db0a3a,lbnl_phage_foundry,host_range,E_coli,phage,Ox2,Escherichia coli,ΔdcrB,EOP,-1.401835052,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Ox2; genotype=ΔdcrB; EOP=-1.401835052.
lbnl_eop_b768cca2740553,lbnl_phage_foundry,host_range,E_coli,phage,Phoecom,Escherichia coli,ΔdcrB,EOP,-10.45229767,false,,,,,FhuA,None,Drexlerviridae,Hanrivervirus,virulent,Siphovirus,,,,Direct EOP row: phage=Phoecom; genotype=ΔdcrB; EOP=-10.45229767.
lbnl_eop_b357ed6df21d5e,lbnl_phage_foundry,host_range,E_coli,phage,RB38,Escherichia coli,ΔdcrB,EOP,-2.176091257,false,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=RB38; genotype=ΔdcrB; EOP=-2.176091257.
lbnl_eop_c49ca4dcd1e56d,lbnl_phage_foundry,host_range,E_coli,phage,T5,Escherichia coli,ΔdcrB,EOP,-2.146128034,false,,,,,FhuA,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=T5; genotype=ΔdcrB; EOP=-2.146128034.
lbnl_eop_6d7438e26347e7,lbnl_phage_foundry,host_range,E_coli,phage,Bas06,Escherichia coli,ΔbtuB,EOP,-11.18563658,false,,,,,BtuB,None,Drexlerviridae,Hanrivervirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas06; genotype=ΔbtuB; EOP=-11.18563658.
lbnl_eop_7d591d53819b7b,lbnl_phage_foundry,host_range,E_coli,phage,Bas10,Escherichia coli,ΔbtuB,EOP,-9.522878745,false,,,,,YncD,None,Drexlerviridae,Henuseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas10; genotype=ΔbtuB; EOP=-9.522878745.
lbnl_eop_448bf952bf6d2a,lbnl_phage_foundry,host_range,E_coli,phage,Bas26,Escherichia coli,ΔbtuB,EOP,-10.30103,false,,,,,BtuB,None,Demerecviridae,Epseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas26; genotype=ΔbtuB; EOP=-10.30103.
lbnl_eop_f20d21ebccbdc6,lbnl_phage_foundry,host_range,E_coli,phage,Bas29,Escherichia coli,ΔbtuB,EOP,-10.50060235,false,,,,,BtuB,None,Demerecviridae,Epseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas29; genotype=ΔbtuB; EOP=-10.50060235.
lbnl_eop_910033b86d0365,lbnl_phage_foundry,host_range,E_coli,phage,Bas34,Escherichia coli,ΔbtuB,EOP,-9.903089987,false,,,,,BtuB,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas34; genotype=ΔbtuB; EOP=-9.903089987.
lbnl_eop_63c08828351de1,lbnl_phage_foundry,host_range,E_coli,phage,CPL00121,Escherichia coli,ΔbtuB,EOP,-10.60205999,false,,,,,,,,,,,,,,Direct EOP row: phage=CPL00121; genotype=ΔbtuB; EOP=-10.60205999.
lbnl_eop_c38d4582943bb1,lbnl_phage_foundry,host_range,E_coli,phage,CPL00124,Escherichia coli,ΔbtuB,EOP,-10.6368221,false,,,,,BtuB,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00124; genotype=ΔbtuB; EOP=-10.6368221.
lbnl_eop_29cf9b0b0d5158,lbnl_phage_foundry,host_range,E_coli,phage,CPL00136,Escherichia coli,ΔbtuB,EOP,-10.77815125,false,,,,,BtuB,None,Demerecviridae,Epseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00136; genotype=ΔbtuB; EOP=-10.77815125.
lbnl_eop_3678554d234a8a,lbnl_phage_foundry,host_range,E_coli,phage,CPL00144L,Escherichia coli,ΔbtuB,EOP,-10.70614859,false,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00144L; genotype=ΔbtuB; EOP=-10.70614859.
lbnl_eop_ba599b71b3b8b8,lbnl_phage_foundry,host_range,E_coli,phage,CPL00146S,Escherichia coli,ΔbtuB,EOP,-10.66900678,false,,,,,BtuB,None,Demerecviridae,Epseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00146S; genotype=ΔbtuB; EOP=-10.66900678.
lbnl_eop_b0ac45a93ed3ef,lbnl_phage_foundry,host_range,E_coli,phage,CPL00220,Escherichia coli,ΔbtuB,EOP,-10.69897,false,,,,,BtuB,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00220; genotype=ΔbtuB; EOP=-10.69897.
lbnl_eop_5adbea88dbe562,lbnl_phage_foundry,host_range,E_coli,phage,CPL00224,Escherichia coli,ΔbtuB,EOP,-10.18563658,false,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00224; genotype=ΔbtuB; EOP=-10.18563658.
lbnl_eop_deadbd5ecbe02f,lbnl_phage_foundry,host_range,E_coli,phage,CPL00229,Escherichia coli,ΔbtuB,EOP,-10.62838893,false,,,,,BtuB,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00229; genotype=ΔbtuB; EOP=-10.62838893.
lbnl_eop_5243d2bec45705,lbnl_phage_foundry,host_range,E_coli,phage,JK16,Escherichia coli,ΔbtuB,EOP,-10.06694679,false,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=JK16; genotype=ΔbtuB; EOP=-10.06694679.
lbnl_eop_bbba3781f9fd29,lbnl_phage_foundry,host_range,E_coli,phage,K25,Escherichia coli,ΔbtuB,EOP,-10.52287875,false,,,,,BtuB,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=K25; genotype=ΔbtuB; EOP=-10.52287875.
lbnl_eop_00da0f0dde4e84,lbnl_phage_foundry,host_range,E_coli,phage,KCP055,Escherichia coli,ΔbtuB,EOP,-10.74036269,false,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=KCP055; genotype=ΔbtuB; EOP=-10.74036269.
lbnl_eop_16cdec7110a701,lbnl_phage_foundry,host_range,E_coli,phage,KCP064,Escherichia coli,ΔbtuB,EOP,0.258876629,true,,,,,LPS,HepIV,Andersonviridae,Felixounavirus,virulent,Myovirus,,,,Direct EOP row: phage=KCP064; genotype=ΔbtuB; EOP=0.258876629.
lbnl_eop_c2cb3f80fa7acd,lbnl_phage_foundry,host_range,E_coli,phage,MPec26,Escherichia coli,ΔbtuB,EOP,-5.380209939,false,,,,,,,,,,,,,,Direct EOP row: phage=MPec26; genotype=ΔbtuB; EOP=-5.380209939.
lbnl_eop_3b41b3b2a2c27b,lbnl_phage_foundry,host_range,E_coli,phage,NpAA,Escherichia coli,ΔbtuB,EOP,-10.68424675,false,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=NpAA; genotype=ΔbtuB; EOP=-10.68424675.
lbnl_eop_70b1896c8efcd3,lbnl_phage_foundry,host_range,E_coli,phage,NpG,Escherichia coli,ΔbtuB,EOP,-10.69897,false,,,,,BtuB,None,Demerecviridae,Epseptimavirus,virulent,Siphovirus,,,,Direct EOP row: phage=NpG; genotype=ΔbtuB; EOP=-10.69897.
lbnl_eop_04473da666441d,lbnl_phage_foundry,host_range,E_coli,phage,Ox2,Escherichia coli,ΔbtuB,EOP,-1.322219294,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Ox2; genotype=ΔbtuB; EOP=-1.322219294.
lbnl_eop_f985cb6c21a423,lbnl_phage_foundry,host_range,E_coli,phage,RB38,Escherichia coli,ΔbtuB,EOP,-1.404014156,true,,,,,BtuB,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=RB38; genotype=ΔbtuB; EOP=-1.404014156.
lbnl_eop_cab5aa104968d0,lbnl_phage_foundry,host_range,E_coli,phage,Bas05,Escherichia coli,ΔfhuA,EOP,-10.76591679,false,,,,,FhuA,None,Drexlerviridae,Warwickvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas05; genotype=ΔfhuA; EOP=-10.76591679.
lbnl_eop_285f8a0ffd42ec,lbnl_phage_foundry,host_range,E_coli,phage,Bas07,Escherichia coli,ΔfhuA,EOP,-9.977723605,false,,,,,FhuA,None,Drexlerviridae,Hanrivervirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas07; genotype=ΔfhuA; EOP=-9.977723605.
lbnl_eop_85a41f4ff2353a,lbnl_phage_foundry,host_range,E_coli,phage,Bas09,Escherichia coli,ΔfhuA,EOP,-10.3357921,false,,,,,FhuA,None,Drexlerviridae,Changchunvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas09; genotype=ΔfhuA; EOP=-10.3357921.
lbnl_eop_4eb62e87480bb8,lbnl_phage_foundry,host_range,E_coli,phage,Bas12,Escherichia coli,ΔfhuA,EOP,-10.3357921,false,,,,,FhuA,None,Drexlerviridae,Sertoctavirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas12; genotype=ΔfhuA; EOP=-10.3357921.
lbnl_eop_868d4087159050,lbnl_phage_foundry,host_range,E_coli,phage,Bas15,Escherichia coli,ΔfhuA,EOP,-9.425968732,false,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas15; genotype=ΔfhuA; EOP=-9.425968732.
lbnl_eop_8774c157b7e323,lbnl_phage_foundry,host_range,E_coli,phage,Bas16,Escherichia coli,ΔfhuA,EOP,-9.801632346,false,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas16; genotype=ΔfhuA; EOP=-9.801632346.
lbnl_eop_c7b13f249816a4,lbnl_phage_foundry,host_range,E_coli,phage,Bas17,Escherichia coli,ΔfhuA,EOP,-9.500602351,false,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas17; genotype=ΔfhuA; EOP=-9.500602351.
lbnl_eop_4c49ba632f96ed,lbnl_phage_foundry,host_range,E_coli,phage,CEV2,Escherichia coli,ΔfhuA,EOP,-10.65321251,false,,,,,FhuA,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=CEV2; genotype=ΔfhuA; EOP=-10.65321251.
lbnl_eop_f3a3752d48dfee,lbnl_phage_foundry,host_range,E_coli,phage,CPL00134L,Escherichia coli,ΔfhuA,EOP,-10.04139269,false,,,,,FhuA,None,Drexlerviridae,,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00134L; genotype=ΔfhuA; EOP=-10.04139269.
lbnl_eop_f362f5c5812da9,lbnl_phage_foundry,host_range,E_coli,phage,CPL00221,Escherichia coli,ΔfhuA,EOP,-4.30678163,false,,,,,FhuA;NupG,None,Drexlerviridae,Christensenvirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00221; genotype=ΔfhuA; EOP=-4.30678163.
lbnl_eop_20cabe97392883,lbnl_phage_foundry,host_range,E_coli,phage,CPL00259L,Escherichia coli,ΔfhuA,EOP,-10.35218252,false,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=CPL00259L; genotype=ΔfhuA; EOP=-10.35218252.
lbnl_eop_7c28b1b3e4e512,lbnl_phage_foundry,host_range,E_coli,phage,KCP017,Escherichia coli,ΔfhuA,EOP,-10.65321251,false,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=KCP017; genotype=ΔfhuA; EOP=-10.65321251.
lbnl_eop_586135e4c33bc0,lbnl_phage_foundry,host_range,E_coli,phage,KCP042,Escherichia coli,ΔfhuA,EOP,-10.65321251,false,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=KCP042; genotype=ΔfhuA; EOP=-10.65321251.
lbnl_eop_51e5e3ac4e9718,lbnl_phage_foundry,host_range,E_coli,phage,KCP045,Escherichia coli,ΔfhuA,EOP,-4.320052974,false,,,,,FhuA,None,,Dhillonvirus,virulent,Siphovirus,,,,Direct EOP row: phage=KCP045; genotype=ΔfhuA; EOP=-4.320052974.
lbnl_eop_1d1a6c3570e204,lbnl_phage_foundry,host_range,E_coli,phage,NpB,Escherichia coli,ΔfhuA,EOP,-0.12493872,true,,,,,YncD,None,,,temperate,Siphovirus,,,,Direct EOP row: phage=NpB; genotype=ΔfhuA; EOP=-0.12493872.
lbnl_eop_cb775e4cdce7c0,lbnl_phage_foundry,host_range,E_coli,phage,NpK,Escherichia coli,ΔfhuA,EOP,-6.726998809,false,,,,,FhuA,None,,,temperate,Siphovirus,,,,Direct EOP row: phage=NpK; genotype=ΔfhuA; EOP=-6.726998809.
lbnl_eop_491cc55e01eb50,lbnl_phage_foundry,host_range,E_coli,phage,NpU,Escherichia coli,ΔfhuA,EOP,-0.286789557,true,,,,,BtuB,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=NpU; genotype=ΔfhuA; EOP=-0.286789557.
lbnl_eop_09585fccecdace,lbnl_phage_foundry,host_range,E_coli,phage,NpY,Escherichia coli,ΔfhuA,EOP,-10.26324143,false,,,,,FhuA,None,Drexlerviridae,Jahatvirus,virulent,Siphovirus,,,,Direct EOP row: phage=NpY; genotype=ΔfhuA; EOP=-10.26324143.
lbnl_eop_acf1ac855a6b32,lbnl_phage_foundry,host_range,E_coli,phage,Phoecom,Escherichia coli,ΔfhuA,EOP,-10.45229767,false,,,,,FhuA,None,Drexlerviridae,Hanrivervirus,virulent,Siphovirus,,,,Direct EOP row: phage=Phoecom; genotype=ΔfhuA; EOP=-10.45229767.
lbnl_eop_0759048fec55e9,lbnl_phage_foundry,host_range,E_coli,phage,T5,Escherichia coli,ΔfhuA,EOP,-10.54406804,false,,,,,FhuA,None,Demerecviridae,Tequintavirus,virulent,Siphovirus,,,,Direct EOP row: phage=T5; genotype=ΔfhuA; EOP=-10.54406804.
lbnl_eop_26cd48bb534a1e,lbnl_phage_foundry,host_range,E_coli,phage,Bas45,Escherichia coli,ΔompA,EOP,-4.492914364,false,,,,,OmpA,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas45; genotype=ΔompA; EOP=-4.492914364.
lbnl_eop_6faf6cc1e3b1c4,lbnl_phage_foundry,host_range,E_coli,phage,CM8m1,Escherichia coli,ΔompA,EOP,-9.135662602,false,,,,,OmpA,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=CM8m1; genotype=ΔompA; EOP=-9.135662602.
lbnl_eop_8ef5e132d7db4d,lbnl_phage_foundry,host_range,E_coli,phage,CM8m4,Escherichia coli,ΔompA,EOP,-8.74036269,false,,,,,OmpA,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=CM8m4; genotype=ΔompA; EOP=-8.74036269.
lbnl_eop_8e3698610b1e28,lbnl_phage_foundry,host_range,E_coli,phage,EV240,Escherichia coli,ΔompA,EOP,-9.84509804,false,,,,,OmpA,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=EV240; genotype=ΔompA; EOP=-9.84509804.
lbnl_eop_137dc81cf11d41,lbnl_phage_foundry,host_range,E_coli,phage,LZ10,Escherichia coli,ΔompA,EOP,-9.946124619,false,,,,,OmpA,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=LZ10; genotype=ΔompA; EOP=-9.946124619.
lbnl_eop_398bd2d06c94c3,lbnl_phage_foundry,host_range,E_coli,phage,M1,Escherichia coli,ΔompA,EOP,-8.628388931,false,,,,,OmpA,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=M1; genotype=ΔompA; EOP=-8.628388931.
lbnl_eop_12901fb1c3942d,lbnl_phage_foundry,host_range,E_coli,phage,Mpec2,Escherichia coli,ΔompA,EOP,0.176091259,true,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Mpec2; genotype=ΔompA; EOP=0.176091259.
lbnl_eop_e7cf9b28569b3a,lbnl_phage_foundry,host_range,E_coli,phage,Ox4,Escherichia coli,ΔompA,EOP,-8.937852094,false,,,,,OmpA,GluI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Ox4; genotype=ΔompA; EOP=-8.937852094.
lbnl_eop_2fea55f6ff2746,lbnl_phage_foundry,host_range,E_coli,phage,RB49,Escherichia coli,ΔompA,EOP,-9.243038049,false,,,,,OmpA,Kdo,Straboviridae,Krischvirus,virulent,Myovirus,,,,Direct EOP row: phage=RB49; genotype=ΔompA; EOP=-9.243038049.
lbnl_eop_a2c7690e43a709,lbnl_phage_foundry,host_range,E_coli,phage,Bas40,Escherichia coli,ΔompC,EOP,-5.061265709,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas40; genotype=ΔompC; EOP=-5.061265709.
lbnl_eop_a5875d177e5218,lbnl_phage_foundry,host_range,E_coli,phage,Bas41,Escherichia coli,ΔompC,EOP,-10,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas41; genotype=ΔompC; EOP=-10.0.
lbnl_eop_07b238ac337248,lbnl_phage_foundry,host_range,E_coli,phage,Bas42,Escherichia coli,ΔompC,EOP,-9.425968732,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas42; genotype=ΔompC; EOP=-9.425968732.
lbnl_eop_58811ddf949fa4,lbnl_phage_foundry,host_range,E_coli,phage,Bas44,Escherichia coli,ΔompC,EOP,-8.778151251,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas44; genotype=ΔompC; EOP=-8.778151251.
lbnl_eop_f2a82a81455e6e,lbnl_phage_foundry,host_range,E_coli,phage,JK36,Escherichia coli,ΔompC,EOP,-9.992700761,false,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK36; genotype=ΔompC; EOP=-9.992700761.
lbnl_eop_fb98e01636277f,lbnl_phage_foundry,host_range,E_coli,phage,JK42,Escherichia coli,ΔompC,EOP,-10.07918125,false,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK42; genotype=ΔompC; EOP=-10.07918125.
lbnl_eop_9e21d3fc92368f,lbnl_phage_foundry,host_range,E_coli,phage,JK45,Escherichia coli,ΔompC,EOP,-10.1563472,false,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=JK45; genotype=ΔompC; EOP=-10.1563472.
lbnl_eop_2d087918d81b8a,lbnl_phage_foundry,host_range,E_coli,phage,KCP072,Escherichia coli,ΔompC,EOP,-10.14092684,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=KCP072; genotype=ΔompC; EOP=-10.14092684.
lbnl_eop_0166b3e255bc06,lbnl_phage_foundry,host_range,E_coli,phage,RB33,Escherichia coli,ΔompC,EOP,-1.897015836,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB33; genotype=ΔompC; EOP=-1.897015836.
lbnl_eop_2d0e60ed63cf2d,lbnl_phage_foundry,host_range,E_coli,phage,T4,Escherichia coli,ΔompC,EOP,-3.937851225,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=T4; genotype=ΔompC; EOP=-3.937851225.
lbnl_eop_de3ab4e605c8e2,lbnl_phage_foundry,host_range,E_coli,phage,TP3,Escherichia coli,ΔompC,EOP,-6.550849567,false,,,,,OmpC,Kdo,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=TP3; genotype=ΔompC; EOP=-6.550849567.
lbnl_eop_5e1da69d708f6d,lbnl_phage_foundry,host_range,E_coli,phage,TulB,Escherichia coli,ΔompC,EOP,-10.72699873,false,,,,,OmpC,GluI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=TulB; genotype=ΔompC; EOP=-10.72699873.
lbnl_eop_5938dcb7d16e0e,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔompF,EOP,0.029963223,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔompF; EOP=0.029963223.
lbnl_eop_11535c8a1b3748,lbnl_phage_foundry,host_range,E_coli,phage,Bas38,Escherichia coli,ΔompF,EOP,-0.306169635,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas38; genotype=ΔompF; EOP=-0.306169635.
lbnl_eop_592645f55a212f,lbnl_phage_foundry,host_range,E_coli,phage,Bas46,Escherichia coli,ΔompF,EOP,-0.316824263,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas46; genotype=ΔompF; EOP=-0.316824263.
lbnl_eop_cd517d7e696e11,lbnl_phage_foundry,host_range,E_coli,phage,Bas47,Escherichia coli,ΔompF,EOP,-0.932248215,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas47; genotype=ΔompF; EOP=-0.932248215.
lbnl_eop_4039738bbabf36,lbnl_phage_foundry,host_range,E_coli,phage,CEV1,Escherichia coli,ΔompF,EOP,-0.379456603,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=CEV1; genotype=ΔompF; EOP=-0.379456603.
lbnl_eop_196ba6878da51f,lbnl_phage_foundry,host_range,E_coli,phage,EV116,Escherichia coli,ΔompF,EOP,0.056904851,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=EV116; genotype=ΔompF; EOP=0.056904851.
lbnl_eop_1d87c5243b0742,lbnl_phage_foundry,host_range,E_coli,phage,K20,Escherichia coli,ΔompF,EOP,-2.956026043,false,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=K20; genotype=ΔompF; EOP=-2.956026043.
lbnl_eop_cb708113c157af,lbnl_phage_foundry,host_range,E_coli,phage,RB51,Escherichia coli,ΔompF,EOP,-5.530042854,false,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB51; genotype=ΔompF; EOP=-5.530042854.
lbnl_eop_df3af020f6b6a4,lbnl_phage_foundry,host_range,E_coli,phage,RB51m1,Escherichia coli,ΔompF,EOP,-0.403692337,true,,,,,OmpW,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB51m1; genotype=ΔompF; EOP=-0.403692337.
lbnl_eop_00ab2bc1154e1f,lbnl_phage_foundry,host_range,E_coli,phage,RB68,Escherichia coli,ΔompF,EOP,-0.176091259,true,,,,,OmpW,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB68; genotype=ΔompF; EOP=-0.176091259.
lbnl_eop_41246e265227a1,lbnl_phage_foundry,host_range,E_coli,phage,RB68m1,Escherichia coli,ΔompF,EOP,-1.124938736,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=RB68m1; genotype=ΔompF; EOP=-1.124938736.
lbnl_eop_d7e5da4f7f1b1f,lbnl_phage_foundry,host_range,E_coli,phage,RB69,Escherichia coli,ΔompF,EOP,-0.920818754,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=RB69; genotype=ΔompF; EOP=-0.920818754.
lbnl_eop_1fbda852443070,lbnl_phage_foundry,host_range,E_coli,phage,Bas08,Escherichia coli,ΔompR,EOP,0.081115746,true,,,,,TolC,HepII,Drexlerviridae,Tlsvirus,virulent,Siphovirus,,,,Direct EOP row: phage=Bas08; genotype=ΔompR; EOP=0.081115746.
lbnl_eop_e2c0011d8cb3a6,lbnl_phage_foundry,host_range,E_coli,phage,Bas38,Escherichia coli,ΔompR,EOP,-1.100115151,true,,,,,OmpF,HepI,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas38; genotype=ΔompR; EOP=-1.100115151.
lbnl_eop_64df01f80cf4c0,lbnl_phage_foundry,host_range,E_coli,phage,Bas40,Escherichia coli,ΔompR,EOP,-0.988718989,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas40; genotype=ΔompR; EOP=-0.988718989.
lbnl_eop_a1d6fddaa90a27,lbnl_phage_foundry,host_range,E_coli,phage,Bas41,Escherichia coli,ΔompR,EOP,-4.301029127,false,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas41; genotype=ΔompR; EOP=-4.301029127.
lbnl_eop_8e2a5fc4347a34,lbnl_phage_foundry,host_range,E_coli,phage,Bas42,Escherichia coli,ΔompR,EOP,-0.124938737,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas42; genotype=ΔompR; EOP=-0.124938737.
lbnl_eop_fa128df83f524a,lbnl_phage_foundry,host_range,E_coli,phage,Bas44,Escherichia coli,ΔompR,EOP,-0.51688838,true,,,,,OmpC,Kdo,Straboviridae,Tequatrovirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas44; genotype=ΔompR; EOP=-0.51688838.
lbnl_eop_1ba0479305fbba,lbnl_phage_foundry,host_range,E_coli,phage,Bas46,Escherichia coli,ΔompR,EOP,-1.823908735,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas46; genotype=ΔompR; EOP=-1.823908735.
lbnl_eop_4a8658c751724f,lbnl_phage_foundry,host_range,E_coli,phage,Bas47,Escherichia coli,ΔompR,EOP,-1.672972967,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=Bas47; genotype=ΔompR; EOP=-1.672972967.
lbnl_eop_60a05a7f47af47,lbnl_phage_foundry,host_range,E_coli,phage,CEV1,Escherichia coli,ΔompR,EOP,-0.407485326,true,,,,,OmpF,HepI,Straboviridae,Mosigvirus,virulent,Myovirus,,,,Direct EOP row: phage=CEV1; genotype=ΔompR; EOP=-0.407485326.
